time,n
0.18827605247497559,461000
0.18564414978027344,462000
0.1875162124633789,463000
0.19014477729797363,464000
0.1894369125366211,465000
0.19035124778747559,466000
0.2289266586303711,467000
0.1904759407043457,468000
0.20198440551757812,469000
0.19826054573059082,470000
0.22717952728271484,471000
0.20280146598815918,472000
0.19282841682434082,473000
0.19285845756530762,474000
0.19437503814697266,475000
0.19423866271972656,476000
0.1951138973236084,477000
0.19446516036987305,478000
0.1956768035888672,479000
0.19403076171875,480000
0.19567370414733887,481000
0.1992483139038086,482000
0.1981523036956787,483000
0.19514703750610352,484000
0.19339871406555176,485000
0.1983480453491211,486000
0.20190954208374023,487000
0.19930648803710938,488000
0.24929594993591309,489000
0.2007582187652588,490000
0.20404958724975586,491000
0.20296049118041992,492000
0.20214200019836426,493000
0.23190855979919434,494000
0.23249077796936035,495000
0.2033371925354004,496000
0.20282268524169922,497000
0.20325255393981934,498000
0.20350027084350586,499000
0.20354485511779785,500000
0.2063150405883789,501000
0.20544719696044922,502000
0.20603060722351074,503000
0.20662307739257812,504000
0.206986665725708,505000
0.2087574005126953,506000
0.2061302661895752,507000
0.20656919479370117,508000
0.2069382667541504,509000
0.20725297927856445,510000
0.21026396751403809,511000
0.21038389205932617,512000
0.21378612518310547,513000
0.214385986328125,514000
0.2116079330444336,515000
0.21161508560180664,516000
0.21033453941345215,517000
0.22254443168640137,518000
0.2181873321533203,519000
0.28674983978271484,520000
0.2126483917236328,521000
0.21297478675842285,522000
0.21365785598754883,523000
0.21442031860351562,524000
0.21660685539245605,525000
0.21476006507873535,526000
0.21044230461120605,527000
0.21647214889526367,528000
0.2930572032928467,529000
0.21689653396606445,530000
0.21728301048278809,531000
0.21731948852539062,532000
0.2553071975708008,533000
0.22560405731201172,534000
0.21865606307983398,535000
0.21797513961791992,536000
0.2204418182373047,537000
0.22161078453063965,538000
0.21999025344848633,539000
0.2401571273803711,540000
0.23403716087341309,541000
0.22245144844055176,542000
0.22124195098876953,543000
0.2606790065765381,544000
0.2221837043762207,545000
0.2291712760925293,546000
0.22550368309020996,547000
0.22301244735717773,548000
0.2232961654663086,549000
0.22370362281799316,550000
0.22556543350219727,551000
0.22552037239074707,552000
0.22486352920532227,553000
0.2252333164215088,554000
0.22803449630737305,555000
0.2265610694885254,556000
0.22690939903259277,557000
0.22689509391784668,558000
0.23598575592041016,559000
0.22910332679748535,560000
0.22906923294067383,561000
0.23616456985473633,562000
0.24094200134277344,563000
0.23137426376342773,564000
0.23043417930603027,565000
0.2308638095855713,566000
0.2312171459197998,567000
0.23187017440795898,568000
0.23187017440795898,569000
0.23268651962280273,570000
0.23273634910583496,571000
0.2333066463470459,572000
0.23427104949951172,573000
0.23416519165039062,574000
0.23455595970153809,575000
0.23452544212341309,576000
0.23626112937927246,577000
0.23738980293273926,578000
0.23688411712646484,579000
0.23994040489196777,580000
0.23877596855163574,581000
0.23726248741149902,582000
0.2431323528289795,583000
0.29630398750305176,584000
0.2388293743133545,585000
0.26046228408813477,586000
0.23952388763427734,587000
0.23940443992614746,588000
0.2868525981903076,589000
0.2408902645111084,590000
0.24134540557861328,591000
0.24203944206237793,592000
0.24269652366638184,593000
0.24243903160095215,594000
0.2443561553955078,595000
0.2513391971588135,596000
0.24499082565307617,597000
0.24326825141906738,598000
0.3170449733734131,599000
0.26395201683044434,600000
0.24581670761108398,601000
0.24853730201721191,602000
0.24060797691345215,603000
0.2628967761993408,604000
0.24925541877746582,605000
0.2887117862701416,606000
0.24862122535705566,607000
0.2490377426147461,608000
0.2508430480957031,609000
0.2512979507446289,610000
0.250443696975708,611000
0.25220775604248047,612000
0.2527034282684326,613000
0.25225210189819336,614000
0.25307416915893555,615000
0.26288652420043945,616000
0.25463175773620605,617000
0.3013763427734375,618000
0.25397682189941406,619000
0.2601296901702881,620000
0.25546717643737793,621000
16.759841680526733,622000
-16.220043659210205,623000
0.26302480697631836,624000
0.2586040496826172,625000
0.25942564010620117,626000
0.26065850257873535,627000
0.25899386405944824,628000
0.2580099105834961,629000
0.25936174392700195,630000
0.2589540481567383,631000
0.2627558708190918,632000
0.26041126251220703,633000
0.2600748538970947,634000
0.26070380210876465,635000
0.2635490894317627,636000
0.26413989067077637,637000
0.26387715339660645,638000
0.2653067111968994,639000
0.29719114303588867,640000
0.29753661155700684,641000
0.3349428176879883,642000
0.2723510265350342,643000
0.2651505470275879,644000
0.26838207244873047,645000
0.3574795722961426,646000
0.3056771755218506,647000
0.2664484977722168,648000
0.26728105545043945,649000
0.26861000061035156,650000
0.268172025680542,651000
0.2681851387023926,652000
0.26933908462524414,653000
0.27025723457336426,654000
0.27973508834838867,655000
0.26961779594421387,656000
0.2837495803833008,657000
0.27446985244750977,658000
0.294203519821167,659000
0.28714442253112793,660000
0.27323460578918457,661000
0.2995035648345947,662000
0.27304744720458984,663000
0.2728126049041748,664000
0.2730741500854492,665000
0.27362895011901855,666000
0.27307939529418945,667000
0.27400946617126465,668000
0.2741818428039551,669000
0.2731058597564697,670000
0.27893924713134766,671000
0.2748231887817383,672000
0.275404691696167,673000
0.27511000633239746,674000
0.27564287185668945,675000
0.2752234935760498,676000
16.78227996826172,677000
-16.328545093536377,678000
0.2841455936431885,679000
0.3200526237487793,680000
0.27791285514831543,681000
0.27991580963134766,682000
0.27867865562438965,683000
0.27838945388793945,684000
0.27969908714294434,685000
0.2810795307159424,686000
0.28015828132629395,687000
0.28049325942993164,688000
0.28226590156555176,689000
0.2834591865539551,690000
0.28230905532836914,691000
0.3290860652923584,692000
0.32830238342285156,693000
0.4600224494934082,694000
0.29245567321777344,695000
0.29211878776550293,696000
0.36644649505615234,697000
0.2844414710998535,698000
0.28638505935668945,699000
0.285433292388916,700000
0.28572940826416016,701000
0.2878587245941162,702000
0.28687143325805664,703000
0.28732872009277344,704000
0.2872755527496338,705000
0.2892458438873291,706000
0.2885861396789551,707000
0.2885148525238037,708000
0.2921895980834961,709000
0.3296487331390381,710000
0.29320573806762695,711000
0.2980771064758301,712000
0.2981140613555908,713000
0.3555436134338379,714000
0.32393598556518555,715000
0.292494535446167,716000
0.33945775032043457,717000
0.2954421043395996,718000
0.29679226875305176,719000
0.29389357566833496,720000
0.29407358169555664,721000
0.29564452171325684,722000
0.2951474189758301,723000
0.2952539920806885,724000
0.2980992794036865,725000
0.2970302104949951,726000
0.39232635498046875,727000
0.3098716735839844,728000
0.30466175079345703,729000
0.29848575592041016,730000
0.2979617118835449,731000
0.2994058132171631,732000
0.29904890060424805,733000
0.29993319511413574,734000
0.30010128021240234,735000
0.2994811534881592,736000
0.34018993377685547,737000
0.3027777671813965,738000
0.30573010444641113,739000
